time,magnitude,place,longitude,latitude,depth,type,alert,tsunami,sig
2024-11-14 14:58:16.198,1.5,"9 km SSW of Lindsay, Texas",-103.581,31.295,4.9719,earthquake,,0,35
2024-11-14 14:53:25.700,0.59,"10 km SSW of Idyllwild, CA",-116.7688333,33.6591667,13.75,earthquake,,0,5
2024-11-14 14:52:53.300,0.89,"9 km SSW of Borrego Springs, CA",-116.4048333,33.1831667,12.0,earthquake,,0,12
2024-11-14 14:52:49.780,0.49,"8 km S of Borrego Springs, CA",-116.3836667,33.1798333,11.87,earthquake,,0,4
2024-11-14 14:46:45.170,0.42,"10 km SSW of Idyllwild, CA",-116.7615,33.6535,16.13,earthquake,,0,3
2024-11-14 14:46:39.400,0.75,"10 km SSW of Idyllwild, CA",-116.7711667,33.6571667,13.79,earthquake,,0,9
2024-11-14 14:42:51.480,-0.38,"60 km WNW of Tyonek, Alaska",-152.191666666667,61.2611666666667,19.64,earthquake,,0,0
2024-11-14 14:40:05.690,2.29,"2 km NW of The Geysers, CA",-122.775001525879,38.791332244873,1.78999996185303,earthquake,,0,81
2024-11-14 14:33:14.940,-0.34,"74 km W of Salamatof, Alaska",-152.681666666667,60.5563333333333,4.68,earthquake,,0,0
2024-11-14 14:21:57.070,0.27,"7 km NW of The Geysers, CA",-122.8135,38.8205,2.74,earthquake,,0,1
2024-11-14 14:21:19.986,2.9,"61 km SW of Cantwell, Alaska",-149.9114,63.0454,82.5,earthquake,,0,129
2024-11-14 14:19:48.330,1.08,"5 km SE of Loma Linda, CA",-117.227,34.0108333,15.44,earthquake,,0,18
2024-11-14 14:18:36.330,1.6,"8 km S of Escondido, CA",-117.0825,33.0506667,15.73,earthquake,,0,39
2024-11-14 14:03:16.790,0.63,"5 km NW of The Geysers, CA",-122.80233001709,38.7968330383301,1.83000004291534,earthquake,,0,6
2024-11-14 13:57:44.780,1.2,"64 km WNW of Nanwalek, Alaska",-153.0068,59.5213,99.3,earthquake,,0,22
2024-11-14 13:56:09.140,0.93,"6 km NNE of Banning, CA",-116.8616667,33.9781667,19.24,earthquake,,0,13
2024-11-14 13:54:02.479,2.2,"18 km W of Nanwalek, Alaska",-152.2545,59.3587,62.3,earthquake,,0,74
2024-11-14 13:53:36.426,1.7,"7 km WSW of Cohoe, Alaska",-151.4186,60.3348,58.7,earthquake,,0,44
2024-11-14 13:52:12.330,2.1,"83 km SE of Pope-Vannoy Landing, Alaska",-153.4231,59.0472,86.7,earthquake,,0,68
2024-11-14 13:51:58.266,1.9,"55 km E of Port Alsworth, Alaska",-153.3216,60.153,136.8,earthquake,,0,56
2024-11-14 13:51:33.200,1.75,"8 km WNW of Cobb, CA",-122.810501098633,38.8338317871094,2.03999996185303,earthquake,,0,47
2024-11-14 13:46:54.260,0.73,"15 km SSE of Carbonado, Washington",-121.96516666666666,46.953,13.0,earthquake,,0,8
2024-11-14 13:40:32.680,-0.26,"66 km WNW of Beluga, Alaska",-152.263833333333,61.3118333333333,11.55,earthquake,,0,0
2024-11-14 13:34:42.160,2.87,"6 km WSW of Stratford, CA",-119.876666666667,36.1525,18.58,earthquake,,0,128
2024-11-14 13:31:20.710,-0.03,"2 km SSE of Hebgen Lake Estates, Montana",-111.18,44.747,7.03,earthquake,,0,0
2024-11-14 13:30:35.870,-0.52,"67 km WNW of Beluga, Alaska",-152.281,61.3078333333333,1.43,earthquake,,0,0
2024-11-14 13:27:34.040,1.88,"6 km NNW of The Geysers, CA",-122.806335449219,38.8168334960938,3.21000003814697,earthquake,,0,54
2024-11-14 13:25:21.000,0.4,"43 km NW of Pahrump, Nevada",-116.307,36.4992,6.5,earthquake,,0,2
2024-11-14 13:17:47.226,1.6,"21 km NNW of Toyah, Texas",-103.901,31.488,5.2283,earthquake,,0,39
2024-11-14 13:17:41.560,1.7,"38 km W of Susitna, Alaska",-151.2407,61.5232,13.1,earthquake,,0,44
2024-11-14 13:13:28.650,1.05,"2 km NW of The Geysers, CA",-122.778167724609,38.7919998168945,1.94000005722046,earthquake,,0,17
2024-11-14 13:08:16.690,1.93,"2 km NW of The Geysers, CA",-122.775001525879,38.7916679382324,1.8400000333786,earthquake,,0,57
2024-11-14 13:07:31.865,4.2,"37 km S of Jurm, Afghanistan",70.8411,36.5261,189.026,earthquake,,0,271
2024-11-14 12:58:24.950,2.16,"2 km SSW of Pāhala, Hawaii",-155.491836547852,19.1830005645752,32.9900016784668,earthquake,,0,72
2024-11-14 12:49:25.920,0.7,"9 km NW of The Geysers, CA",-122.840835571289,38.8208351135254,1.98000001907349,earthquake,,0,8
2024-11-14 12:44:13.812,1.0,"27 km SSE of Mina, Nevada",-118.0062,38.1545,13.1,earthquake,,0,15
2024-11-14 12:36:08.168,2.0,"15 km E of Pleasanton, Texas",-98.317,28.952,8.6182,earthquake,,0,62
2024-11-14 12:34:46.330,1.01,"6 km WSW of Happys Inn, Montana",-115.224,48.0718333333333,5.01,earthquake,,0,16
2024-11-14 12:30:29.000,0.2,"57 km NW of Beluga, Alaska",-151.9125,61.4628333333333,2.95,earthquake,,0,1
2024-11-14 12:22:29.650,0.74,"2 km E of The Geysers, CA",-122.731002807617,38.783332824707,1.85000002384186,earthquake,,0,8
2024-11-14 12:12:56.935,0.1,"29 km NW of Indian Springs, Nevada",-115.923,36.7409,4.9,earthquake,,0,0
2024-11-14 12:02:59.780,1.38,"6 km SW of Manchester, Oklahoma",-98.09466667,36.96066667,8.69,earthquake,,0,29
2024-11-14 11:56:25.653,1.0,"10 km SSW of Smith Valley, Nevada",-119.3684,38.6894,11.0,earthquake,,0,15
2024-11-14 11:56:19.010,1.13,"3 km W of Culver City, CA",-118.431,34.0183333,10.38,earthquake,,0,20
2024-11-14 11:55:00.010,2.63,"5 km SSW of Palmarejo, Puerto Rico",-67.1056666666667,17.9958333333333,15.99,earthquake,,0,106
2024-11-14 11:50:54.770,1.1500000000000001,"7 km SSE of Friday Harbor, Washington",-122.98216666666667,48.46633333333333,8.96,earthquake,,0,20
2024-11-14 11:47:54.110,1.46,"6 km N of Malibu, CA",-118.8056667,34.0553333,10.17,earthquake,,0,33
2024-11-14 11:41:33.720,-0.98,"63 km ENE of Pedro Bay, Alaska",-153.093666666667,60.0498333333333,0.29,earthquake,,0,0
2024-11-14 11:41:04.770,0.71,"7 km NNW of The Geysers, CA",-122.801834106445,38.8248329162598,2.5,earthquake,,0,8
2024-11-14 11:37:36.650,1.75999999,"11 km E of Pāhala, Hawaii",-155.366333007812,19.1983337402344,30.5100002288818,earthquake,,0,48
2024-11-14 11:28:53.637,1.9,"17 km E of Pleasanton, Texas",-98.301,28.949,5.1758,earthquake,,0,56
2024-11-14 11:19:08.810,-0.85,"65 km ENE of Pedro Bay, Alaska",-153.0645,60.059,0.37,earthquake,,0,0
2024-11-14 11:16:54.450,0.78,"7 km NNW of The Geysers, CA",-122.80583190918,38.824333190918,2.66000008583069,earthquake,,0,9
2024-11-14 11:15:12.948,4.7,"89 km ESE of Ōfunato, Japan",142.659,38.7378,47.69,earthquake,,0,340
2024-11-14 11:09:09.060,2.37,"12 km SW of Searles Valley, CA",-117.4875,35.6785,6.81,earthquake,,0,86
2024-11-14 10:59:55.026,0.5,"37 km SE of Mina, Nevada",-117.7547,38.1957,12.6,earthquake,,0,4
2024-11-14 10:54:30.360,1.5,"23 km E of Pine Valley, CA",-116.2818333,32.7973333,10.34,earthquake,,0,35
2024-11-14 10:49:29.640,1.7,"13 km ENE of Pleasanton, Texas",-98.348,28.999,7.3975,earthquake,,0,44
2024-11-14 10:34:29.536,1.8,"17 km ENE of Chickaloon, Alaska",-148.1557,61.8536,32.1,earthquake,,0,50
2024-11-14 10:33:05.720,1.03,"7 km WNW of Cobb, CA",-122.799163818359,38.8356666564941,2.04999995231628,earthquake,,0,16
2024-11-14 10:28:46.930,-0.22,"86 km NW of Karluk, Alaska",-155.362166666667,58.1746666666667,1.44,earthquake,,0,0
2024-11-14 10:24:02.905,1.6,"41 km ENE of Pedro Bay, Alaska",-153.4256,59.9329,112.9,earthquake,,0,39
2024-11-14 10:10:50.879,-0.1,"34 km NW of Indian Springs, Nevada",-115.947,36.7898,6.3,earthquake,,0,0
2024-11-14 10:07:08.960,1.84,"2 km NW of The Geysers, CA",-122.778999328613,38.7911682128906,1.6599999666214,earthquake,,0,52
2024-11-14 09:46:52.680,2.1,"10 km SSE of Volcano, Hawaii",-155.190002441406,19.3544998168945,2.83999991416931,earthquake,,0,68
2024-11-14 09:43:35.670,1.57,"21 km N of Trout Lake, Washington",-121.50933333333333,46.1875,-0.91,earthquake,,0,38
2024-11-14 09:40:41.500,1.07,"7 km NW of The Geysers, CA",-122.813003540039,38.8171653747559,2.07999992370605,earthquake,,0,18
2024-11-14 09:36:24.739,1.5,"19 km ESE of Livengood, Alaska",-148.1761,65.449,0.0,earthquake,,0,35
2024-11-14 09:34:30.879,0.92,"3 km W of Lucien, Oklahoma",-97.49733333,36.27133333,6.32,earthquake,,0,13
2024-11-14 09:17:01.460,2.5,"7 km S of Volcano, Hawaii",-155.235992431641,19.3793334960938,28.0900001525879,earthquake,,0,96
2024-11-14 09:16:29.580,2.42,"12 km SSE of Volcano, Hawaii",-155.175827026367,19.3401660919189,3.33999991416931,earthquake,,0,90
2024-11-14 09:16:27.397,5.0,"13 km SSW of Montecillos, Mexico",-98.5612,16.2867,15.14,earthquake,,0,385
2024-11-14 09:06:04.030,2.03,"10 km SSE of Guánica, Puerto Rico",-66.865,17.8888333333333,13.06,earthquake,,0,63
2024-11-14 08:48:21.650,0.88,"5 km NNW of The Geysers, CA",-122.795669555664,38.814998626709,2.75999999046326,earthquake,,0,12
2024-11-14 08:39:03.040,1.72,"6 km S of Volcano, Hawaii",-155.238159179688,19.3859996795654,1.44000005722046,earthquake,,0,46
2024-11-14 08:34:11.320,1.26,"20 km ESE of Julian, CA",-116.4145,33.0018333,10.18,earthquake,,0,24
2024-11-14 08:32:03.391,1.6,"31 km SSE of Mina, Nevada",-118.0053,38.1219,9.8,earthquake,,0,39
2024-11-14 08:30:38.158,0.9,"3 km ENE of Indian Springs, Nevada",-115.6422,36.5848,0.0,earthquake,,0,12
2024-11-14 08:26:21.610,-0.36,"61 km WNW of Beluga, Alaska",-152.138,61.3563333333333,25.33,earthquake,,0,0
2024-11-14 08:19:00.070,0.69,"8 km NNW of The Geysers, CA",-122.815498352051,38.8301658630371,1.25,earthquake,,0,7
2024-11-14 08:11:41.970,1.05,"5 km NNW of The Geysers, CA",-122.794334411621,38.8144989013672,2.19000005722046,earthquake,,0,17
2024-11-14 08:02:28.450,-1.15,"64 km ENE of Pedro Bay, Alaska",-153.049666666667,60.0185,1.61,earthquake,,0,0
2024-11-14 07:58:32.880,0.75,"4 km SE of Sunriver, Oregon",-121.40583333333333,43.8525,-1.66,earthquake,,0,9
2024-11-14 07:58:13.695,2.9,"38 km W of Tatitlek, Alaska",-147.3821,60.9293,20.6,earthquake,,0,129
2024-11-14 07:57:31.403,0.4,"55 km WNW of Tyonek, Alaska",-152.1328,61.202,31.5,earthquake,,0,2
2024-11-14 07:57:07.140,0.7,"7 km WNW of Cobb, CA",-122.798332214355,38.8349990844727,1.9099999666214,earthquake,,0,8
2024-11-14 07:54:42.658,4.5,south of the Fiji Islands,-179.556,-22.4068,577.324,earthquake,,0,312
2024-11-14 07:44:21.750,0.31,"30 km WNW of Hebgen Lake Estates, Montana",-111.521166666667,44.9041666666667,7.81,earthquake,,0,1
2024-11-14 07:44:06.810,-0.13,"81 km NNW of Karluk, Alaska",-154.96,58.253,2.25,earthquake,,0,0
2024-11-14 07:41:31.368,1.3,"36 km WSW of Ackerly, Texas",-102.083,32.414,8.374,earthquake,,0,26
2024-11-14 07:38:42.460,0.98,"18 km W of Searles Valley, CA",-117.5986667,35.782,6.81,earthquake,,0,15
2024-11-14 07:36:58.510,0.77,"8 km NNW of The Geysers, CA",-122.814498901367,38.8296661376953,1.20000004768372,earthquake,,0,9
2024-11-14 07:15:12.577,1.5,"10 km SSW of Lindsay, Texas",-103.589,31.282,5.9973,earthquake,,0,35
2024-11-14 07:07:43.790,1.16,"28 km W of Inyokern, CA",-118.123,35.6458333,11.53,earthquake,,0,21
2024-11-14 07:05:53.972,1.8,"36 km WSW of Ackerly, Texas",-102.081,32.412,7.2021,earthquake,,0,50
2024-11-14 06:47:43.390,1.1,"7 km NNW of The Geysers, CA",-122.810997009277,38.8221664428711,2.72000002861023,earthquake,,0,19
2024-11-14 06:18:40.700,0.49,"14 km SSW of Searles Valley, CA",-117.4695,35.6563333,6.38,earthquake,,0,4
2024-11-14 06:03:49.360,0.83,"7 km NNW of The Geysers, CA",-122.81266784668,38.8230018615723,3.16000008583069,earthquake,,0,11
2024-11-14 05:56:00.690,0.8,"4 km NNW of Minco, Oklahoma",-97.96833333,35.35183333,6.67,earthquake,,0,10
2024-11-14 05:54:50.360,1.07,"9 km NE of Indio, CA",-116.144,33.7756667,8.51,earthquake,,0,18
2024-11-14 05:51:59.664,1.4,"21 km NNW of Cooper Landing, Alaska",-149.9877,60.6677,36.3,earthquake,,0,30
2024-11-14 05:47:19.140,0.22,"68 km ENE of Pedro Bay, Alaska",-152.998833333333,60.059,23.56,earthquake,,0,1
2024-11-14 05:44:41.495,1.3,"7 km ESE of Califon, New Jersey",-74.7534,40.7062,5.012,earthquake,,0,26
2024-11-14 05:38:07.800,-1.78,"63 km ENE of Pedro Bay, Alaska",-153.09,60.0483333333333,-0.45,earthquake,,0,0
2024-11-14 05:30:19.240,0.76,"8 km WNW of Cobb, CA",-122.813835144043,38.8338317871094,1.39999997615814,earthquake,,0,9
2024-11-14 05:28:46.400,0.8,"10 km NW of The Geysers, CA",-122.836669921875,38.8375015258789,1.77999997138977,earthquake,,0,10
2024-11-14 05:15:55.400,-0.54,"83 km NW of Karluk, Alaska",-155.320166666667,58.1645,2.35,earthquake,,0,0
2024-11-14 05:04:56.043,4.3,"32 km W of Ollagüe, Chile",-68.5696,-21.2492,137.433,earthquake,,0,284
2024-11-14 04:52:47.930,1.59,"26 km NNE of King Cove, Alaska",-162.114833333333,55.2708333333333,21.03,earthquake,,0,39
2024-11-14 04:44:35.600,-0.75,"64 km ENE of Pedro Bay, Alaska",-153.081833333333,60.0463333333333,-2.13,earthquake,,0,0
2024-11-14 04:44:30.660,0.99,"18 km WSW of Toms Place, CA",-118.8335,37.4606666666667,0.25,earthquake,,0,15
2024-11-14 04:42:24.300,2.25999999,"4 km SW of Pāhala, Hawaii",-155.511505126953,19.175500869751,29.7999992370605,earthquake,,0,79
2024-11-14 04:28:32.460,1.03,"2 km  of The Geysers, CA",-122.762168884277,38.7944984436035,3.14000010490417,earthquake,,0,16
2024-11-14 04:26:23.480,0.86,"3 km SSW of Salem, Oklahoma",-95.9485,35.3535,9.92,earthquake,,0,11
2024-11-14 04:17:11.859,0.99,"4 km NW of Minco, Oklahoma",-97.97566667,35.34733333,4.39,earthquake,,0,15
2024-11-14 04:16:32.800,1.63,"25 km NW of Stanley, Idaho",-115.193333333333,44.3581666666667,3.82,earthquake,,0,41
2024-11-14 04:16:08.260,2.59,"18 km WSW of Toms Place, CA",-118.848999023438,37.4765014648438,7.59000015258789,earthquake,,0,103
2024-11-14 04:14:37.620,1.59,"9 km SSW of Holtville, CA",-115.4106667,32.735,13.12,earthquake,,0,39
2024-11-14 04:14:07.000,1.7,"8 km SSW of Holtville, CA",-115.4191667,32.7428333,11.64,earthquake,,0,44
2024-11-14 04:13:42.446,2.3,"58 km SE of Pope-Vannoy Landing, Alaska",-153.6801,59.2291,111.6,earthquake,,0,81
2024-11-14 04:12:57.574,1.1,"88 km NW of Karluk, Alaska",-155.398,58.1803,0.0,earthquake,,0,19
2024-11-14 04:03:44.800,1.28,"15 km WSW of Toms Place, CA",-118.808334350586,37.4668350219727,3.66000008583069,earthquake,,0,25
2024-11-14 04:02:13.730,1.59,"7 km SSW of Holtville, CA",-115.4161667,32.7535,14.84,earthquake,,0,39
2024-11-14 03:52:35.840,0.54,"21 km WNW of Searles Valley, CA",-117.6261667,35.8095,6.57,earthquake,,0,4
2024-11-14 03:41:38.484,1.9,"52 km NNE of Chase, Alaska",-149.5699,62.8517,64.2,earthquake,,0,56
2024-11-14 03:33:38.910,0.71,"22 km N of Borrego Springs, CA",-116.3948333,33.4533333,7.38,earthquake,,0,8
2024-11-14 03:08:26.875,1.2,"82 km NW of Karluk, Alaska",-155.2622,58.1759,0.1,earthquake,,0,22
2024-11-14 03:07:33.400,1.04,"8 km NNW of The Geysers, CA",-122.81566619873,38.8305015563965,1.83000004291534,earthquake,,0,17
2024-11-14 02:59:43.020,1.32,"7 km SSW of Holtville, CA",-115.4171667,32.7555,11.97,earthquake,,0,27
2024-11-14 02:57:39.160,2.86,"9 km NNE of Brenas, Puerto Rico",-66.2988333333333,18.5386666666667,75.23,earthquake,,0,126
2024-11-14 02:56:41.850,1.82000005,"12 km E of Pāhala, Hawaii",-155.360992431641,19.1998329162598,30.2800006866455,earthquake,,0,51
2024-11-14 02:47:37.040,0.75,"0 km NNE of The Geysers, CA",-122.755996704102,38.7793350219727,1.13999998569489,earthquake,,0,9
2024-11-14 02:40:35.178,4.3,"29 km SE of Mina, Nevada",-117.9166,38.173,14.2,earthquake,green,0,288
2024-11-14 02:38:16.141,4.6,"13 km SSE of Hualien City, Taiwan",121.6613,23.8706,25.715,earthquake,,0,326
2024-11-14 02:36:56.540,2.3,"11 km E of Puebla, B.C., MX",-115.24,32.558,20.63,earthquake,,0,81
2024-11-14 02:31:58.050,-0.06,"4 km E of Turtle Lake, Montana",-114.014,47.6625,9.78,earthquake,,0,0
2024-11-14 02:26:18.464,1.7,"53 km ESE of Pope-Vannoy Landing, Alaska",-153.6684,59.3291,106.6,earthquake,,0,44
2024-11-14 02:23:26.720,0.85,"28 km N of Kernville, CA",-118.4005,36.0056667,6.69,earthquake,,0,11
2024-11-14 02:18:14.300,-0.04,"23 km W of Sitka, Alaska",-135.719666666667,57.0468333333333,6.39,earthquake,,0,0
2024-11-14 02:12:18.980,1.33,"7 km SW of Holtville, CA",-115.4246667,32.756,11.58,earthquake,,0,27
2024-11-14 02:12:14.130,1.5,"2 km SSE of Kelly, Wyoming",-110.6165,43.6036666666667,3.22,earthquake,,0,35
2024-11-14 02:12:06.138,4.5,"95 km NNE of Tatsugō, Japan",130.128,29.1797,60.094,earthquake,,0,312
2024-11-14 02:08:14.229,1.6,"42 km E of Denali National Park, Alaska",-150.8758,63.5536,1.3,earthquake,,0,39
2024-11-14 02:05:31.270,1.98,"8 km NE of San Simeon, CA",-121.144668579102,35.7028350830078,7.30000019073486,earthquake,,0,60
2024-11-14 01:57:56.050,0.8,"63 km SSW of Ugashik, Alaska",-157.820666666667,56.9888333333333,4.11,earthquake,,0,10
2024-11-14 01:52:56.799,1.36,"3 km SE of Hennessey, Oklahoma",-97.87033333,36.09133333,6.19,earthquake,,0,28
2024-11-14 01:50:55.530,0.93,"63 km SSW of Ugashik, Alaska",-157.818333333333,56.9863333333333,1.6,earthquake,,0,13
2024-11-14 01:38:07.210,-0.12,"85 km NNW of Karluk, Alaska",-154.914333333333,58.2991666666667,4.82,earthquake,,0,0
2024-11-14 01:28:24.060,1.16,"0 km SE of Mullan, Idaho",-115.792666666667,47.4643333333333,0.02,earthquake,,0,21
2024-11-14 01:08:21.648,3.3,"173 km SE of Perryville, Alaska",-157.0526,54.9028,10.0,earthquake,,0,168
2024-11-14 01:05:31.160,0.22,"17 km NNW of Lima, Montana",-112.7085,44.766,8.79,earthquake,,0,1
2024-11-14 01:04:47.420,0.76,"2 km WNW of Cobb, CA",-122.741333007812,38.8255004882812,-0.689999997615814,earthquake,,0,9
2024-11-14 01:02:12.540,0.61,"21 km NE of Perryville, Alaska",-158.944833333333,56.0685,14.28,earthquake,,0,6
2024-11-14 00:56:27.600,1.99000001,"11 km SSE of Volcano, Hawaii",-155.206329345703,19.3436660766602,3.88000011444092,earthquake,,0,61
2024-11-14 00:46:49.220,3.8,"137 km NNW of Charlotte Amalie, U.S. Virgin Islands",-65.1951,19.5611,94.0,earthquake,,0,222
2024-11-14 00:28:01.474,1.9,"59 km S of Ugashik, Alaska",-157.442,56.9755,96.7,earthquake,,0,56
2024-11-14 00:25:12.400,3.42,"69 km ENE of Punta Cana, Dominican Republic",-67.8435,18.9168333333333,3.55,earthquake,,0,180
2024-11-14 00:15:32.941,1.2,"31 km ESE of Minto, Alaska",-148.718,65.0459,7.0,earthquake,,0,22
2024-11-14 00:13:02.744,1.4,"6 km E of Fox, Alaska",-147.4756,64.9655,0.0,earthquake,,0,30
2024-11-14 00:06:53.970,3.76,"130 km NNE of Vieques, Puerto Rico",-65.3205,19.4963,48.0,earthquake,,0,218
2024-11-14 00:04:36.550,0.78,"7 km NNW of The Geysers, CA",-122.801834106445,38.8276672363281,1.99000000953674,earthquake,,0,9
2024-11-14 00:02:13.676,4.5,"14 km SE of Kuzumaki, Japan",141.5736,39.9614,77.367,earthquake,,0,312
2024-11-13 23:42:19.380,0.72,"94 km NNW of Karluk, Alaska",-154.842666666667,58.3935,5.28,earthquake,,0,8
2024-11-13 23:38:33.700,2.71,"2 km ENE of Tallaboa Alta, Puerto Rico",-66.6815,18.0613333333333,19.08,earthquake,,0,113
2024-11-13 23:36:20.423,1.7,"29 km N of Chickaloon, Alaska",-148.43,62.059,25.5,earthquake,,0,44
2024-11-13 23:12:30.100,2.59,"10 km SSE of Guánica, Puerto Rico",-66.8708333333333,17.8883333333333,13.18,earthquake,,0,103
2024-11-13 23:09:46.450,2.89,"21 km NW of Rincón, Puerto Rico",-67.3726666666667,18.49,18.32,earthquake,,0,128
2024-11-13 23:05:05.990,2.1400001,"4 km SW of Pāhala, Hawaii",-155.509506225586,19.1706657409668,29.0900001525879,earthquake,,0,70
2024-11-13 23:04:36.713,1.7,"16 km E of Pleasanton, Texas",-98.311,28.954,4.834,earthquake,,0,44
2024-11-13 22:38:31.520,3.4,"25 km NE of Miches, Dominican Republic",-68.8515,19.1126666666667,61.99,earthquake,,0,178
2024-11-13 22:17:24.958,1.7,"35 km WNW of Tatitlek, Alaska",-147.2903,60.9732,23.6,earthquake,,0,44
2024-11-13 22:14:50.610,1.21,"6 km SSW of West Yellowstone, Montana",-111.1215,44.6093333333333,8.4,earthquake,,0,23
2024-11-13 22:14:40.800,0.35,"5 km SSW of West Yellowstone, Montana",-111.130833333333,44.616,7.77,earthquake,,0,2
2024-11-13 22:10:46.077,1.6,"29 km W of Happy Valley, Alaska",-152.2593,59.9421,80.6,earthquake,,0,39
2024-11-13 21:58:20.210,0.93,"7 km ENE of Borrego Springs, CA",-116.3103333,33.2828333,11.21,earthquake,,0,13
2024-11-13 21:53:35.740,-0.41,"63 km WNW of Tyonek, Alaska",-152.240666666667,61.2723333333333,3.28,earthquake,,0,0
2024-11-13 21:32:57.560,1.71,"6 km SW of Holtville, CA",-115.4273333,32.7688333,11.7,earthquake,,0,45
2024-11-13 21:00:42.404,1.5,"20 km NNE of Susitna North, Alaska",-149.6936,62.3289,35.0,earthquake,,0,35
2024-11-13 20:59:12.190,0.0,"77 km NE of Nikolski, Alaska",-168.087,53.4571666666667,6.88,earthquake,,0,0
2024-11-13 20:55:09.170,2.63,"9 km SSE of Guánica, Puerto Rico",-66.8738333333333,17.892,12.8,earthquake,,0,106
2024-11-13 20:44:05.119,4.1,"68 km SW of Meulaboh, Indonesia",95.7134,3.6817,53.084,earthquake,,0,259
2024-11-13 20:43:00.899,1.3,"14 km ENE of Willow, Alaska",-149.7766,61.7955,32.3,earthquake,,0,26
2024-11-13 20:42:35.460,1.98,"26 km W of Hebgen Lake Estates, Montana",-111.522833333333,44.7995,14.02,earthquake,,0,60
2024-11-13 20:41:18.360,1.1400000000000001,"23 km ENE of Ashford, Washington",-121.75933333333333,46.851166666666664,1.28,earthquake,,0,20
2024-11-13 20:35:18.300,2.26,"11 km SSE of Maria Antonia, Puerto Rico",-66.8611666666667,17.8811666666667,6.74,earthquake,,0,79
2024-11-13 20:27:47.616,1.5,"14 km ESE of Pleasanton, Texas",-98.339,28.935,3.8818,earthquake,,0,35
2024-11-13 20:23:55.370,1.9000000000000001,"4 km WNW of Gorst, Washington",-122.7555,47.542,-0.2,explosion,,0,56
2024-11-13 20:21:04.130,1.35,"15 km SW of Searles Valley, CA",-117.5063333,35.6646667,7.29,earthquake,,0,28
2024-11-13 20:19:27.080,1.39,"8 km E of Lebec, CA",-118.7745,34.8543333,-1.01,quarry blast,,0,30
2024-11-13 20:08:27.640,1.25,"11 km ESE of Chickasha, Oklahoma",-97.821,35.01216667,7.25,earthquake,,0,24
2024-11-13 20:05:43.180,2.26,"3 km NNW of La Parguera, Puerto Rico",-67.0541666666667,18.0058333333333,7.41,earthquake,,0,79
2024-11-13 20:03:08.491,1.5,"56 km WNW of Nanwalek, Alaska",-152.8375,59.5545,82.5,earthquake,,0,35
2024-11-13 20:00:15.335,2.1,"62 km S of Nanwalek, Alaska",-152.1228,58.8034,36.8,earthquake,,0,68
2024-11-13 19:55:27.150,2.23,"1 km ENE of Aromas, CA",-121.634834289551,36.8918342590332,2.14000010490417,earthquake,,0,77
2024-11-13 19:29:52.963,0.1,"52 km E of Beatty, Nevada",-116.1655,36.9017,4.8,earthquake,,0,0
2024-11-13 19:25:01.810,0.42,"7 km WSW of Anza, CA",-116.7386667,33.5281667,3.33,earthquake,,0,3
2024-11-13 19:18:32.764,2.1,"30 km NW of Valdez, Alaska",-146.7713,61.3141,14.3,earthquake,,0,68
2024-11-13 19:11:29.630,0.96,"14 km NNE of Ashford, Washington",-121.9525,46.87466666666667,8.83,earthquake,,0,14
2024-11-13 19:09:35.250,0.68,"27 km ENE of Pine Valley, CA",-116.2563333,32.9001667,9.48,earthquake,,0,7
2024-11-13 19:01:47.040,0.61,"17 km E of Paradise, Montana",-114.5715,47.3655,-2.0,quarry blast,,0,6
2024-11-13 18:56:13.380,1.01,"2 km NNW of Banning, CA",-116.8875,33.9398333,12.59,earthquake,,0,16
2024-11-13 18:44:07.630,1.34,"6 km NNW of The Geysers, CA",-122.80883026123,38.8190002441406,3.01999998092651,earthquake,,0,28
2024-11-13 18:40:42.595,4.9,"138 km S of Bengkulu, Indonesia",102.2359,-5.0536,19.821,earthquake,,0,369
2024-11-13 18:36:55.680,3.29,"12 km E of Coso Junction, CA",-117.8113333,36.0445,1.49,earthquake,,0,167
2024-11-13 18:30:46.411,1.6,"41 km NW of Toyah, Texas",-104.11,31.568,6.6382,earthquake,,0,39
2024-11-13 18:29:36.260,1.71,"21 km SSE of Happys Inn, Montana",-115.019333333333,47.907,8.03,earthquake,,0,45
2024-11-13 18:18:33.970,0.92,"14 km NNE of Ashford, Washington",-121.953,46.87466666666667,8.58,earthquake,,0,13
2024-11-13 18:15:32.651,1.1,"21 km N of Four Mile Road, Alaska",-149.0867,64.7942,16.5,earthquake,,0,19
2024-11-13 18:13:30.360,3.34,"78 km SE of Boca de Yuma, Dominican Republic",-68.071,17.8838333333333,4.96,earthquake,,0,172
2024-11-13 18:02:05.910,0.23,"11 km SE of Anza, CA",-116.5858333,33.486,5.79,earthquake,,0,1
2024-11-13 17:53:18.990,0.16,"84 km NW of Karluk, Alaska",-155.296,58.178,2.35,earthquake,,0,0
2024-11-13 17:41:43.520,1.55,"9 km N of Foster, Oklahoma",-97.48883333,34.70633333,5.9,earthquake,,0,37
2024-11-13 17:40:04.180,1.73,"20 km E of Toms Place, CA",-118.45532989502,37.5886650085449,7.28999996185303,earthquake,,0,46
2024-11-13 17:32:05.870,2.06,"60 km SSW of Ugashik, Alaska",-157.7965,57.0186666666667,5.18,earthquake,,0,65
2024-11-13 17:07:51.930,0.29,"37 km NNE of Amboy, Washington",-122.176,46.19383333333333,6.87,earthquake,,0,1
